fec_id,state,district,incumbent,candidate_name,party,primary_votes,runoff_votes,general_votes,ge_winner
H2MN02122,MN,02,FALSE,"Obermueller, Mike",D,11628,0,164338,N
H2MN02130,MN,02,FALSE,"Gerson, David",R,2772,0,0,N
H2MN03070,MN,03,FALSE,"Barnes, Brian",D,11786,0,159937,N
H2MN03088,MN,03,FALSE,"Howard, John W., III",R,2032,0,0,N
H2MN04110,MN,04,FALSE,"Hernandez, Tony",R,6876,0,109659,N
H2MN04128,MN,04,FALSE,"Seiford, Ron",R,3856,0,0,N
H2MN04136,MN,04,FALSE,"Stalboerger, Brian",D,1913,0,0,N
H2MN05133,MN,05,FALSE,"Fields, Chris",R,5966,0,88753,N
H2MN05141,MN,05,FALSE,"Boisclair, Gary",D,1397,0,0,N
H2MN06198,MN,06,FALSE,"Graves, Jim",D,8600,0,174944,N
H2MN06206,MN,06,FALSE,"Thompson, Stephen",R,2322,0,0,N
H2MN07014,MN,07,TRUE,"Peterson, Collin C.",D,0,0,197791,W
H2MN07097,MN,07,FALSE,"Steele, Adam",I,0,0,15298,N
H2MN08103,MN,08,FALSE,"Anderson, Jeff",D,16035,0,0,N
H2MN08111,MN,08,FALSE,"Nolan, Richard",D,20840,0,191976,W
H2MO02102,MO,02,FALSE,"Wagner, Ann",R,53583,0,236971,W
H2MO02110,MO,02,FALSE,"Jotte, Randy",R,18644,0,0,N
H2MO02128,MO,02,FALSE,"Koenen, Glenn",D,7894,0,146272,N
H2MO02136,MO,02,FALSE,"Whitfield, Harold",D,7848,0,0,N
H2MO02144,MO,02,FALSE,"Zorikova, Anatol",C,75,0,2012,N
H2MO02151,MO,02,FALSE,"Slantz, Bill",L,404,0,9193,N
H2MO03134,MO,03,FALSE,"Mayer, Eric C.",D,22478,0,111189,N
H2MO04082,MO,04,FALSE,"Hensley, Teresa",D,24631,0,113120,N
H2MO04090,MO,04,FALSE,"Mowinski, Bernie",R,13645,0,0,N
H2MO04108,MO,04,FALSE,"Holbrook, Thomas",L,232,0,10407,N
H2MO04116,MO,04,FALSE,"Young, Herschel L.",L,168,0,0,N
H2MO05360,MO,05,FALSE,"Greene, Jason",R,5067,0,0,N
H2MO06186,MO,05,FALSE,"Nolte, Jerry",R,10734,0,0,N
H2MO06194,MO,06,FALSE,"Harris, Ronald William",D,7483,0,0,N
H2MO06202,MO,06,FALSE,"Hedge, W.A. (Bill)",D,8620,0,0,N
H2MO06210,MO,06,FALSE,"Gough, Bob",R,4598,0,0,N
H2MO06228,MO,06,FALSE,"Monchil, Russ Lee",L,252,0,8279,N
H2MO07093,MO,07,FALSE,"Evans, Jim",D,14446,0,98498,N
H2MO07101,MO,07,FALSE,"Stilson, Tom",R,19666,0,0,N
H2MO08075,MO,08,FALSE,"Rushin, Jack",D,27839,0,73755,N
H2MP00010,MP,00,FALSE,"Demapan, Ignacia Tudela",R,0,0,2503,N
H2MS01080,MS,01,FALSE,"Estes, Robert",R,10394,0,0,N
H2MS01098,MS,01,FALSE,"Morris, Brad",D,11120,0,114076,N
H2MS01106,MS,01,FALSE,"Potts, Chris",R,0,0,2367,N
H2MS01114,MS,01,FALSE,"Bedwell, Danny",L,0,0,3584,N
H2MS02120,MS,02,FALSE,"McTeer, Heather",D,7040,0,0,N
H2MS02138,MS,02,FALSE,"Williams, Cobby Mondale",I,0,0,4605,N
H2MS02146,MS,02,FALSE,"Williams, Lajena",R,0,0,1501,N
H2MS03102,MS,03,FALSE,"Biggs, Crystal C.  #",D,15291,0,0,N
H2MS03110,MS,03,FALSE,"Allen, Robert J.",R,7027,0,0,N
H2MS03128,MS,03,FALSE,"Pannell, John ""Luke""",R,0,0,58605,N
H2MS04175,MS,04,FALSE,"Vincent, Ron",R,15391,0,0,N
H2MS04183,MS,04,FALSE,"Herrington, Michael  #",D,8988,0,0,N
H2MS04191,MS,04,FALSE,"Vitosky, Jason",D,1743,0,0,N
H2MS04209,MS,04,FALSE,"Burleson, Cindy",R,6100,0,0,N
H2MS04217,MS,04,FALSE,"Williams, Ron",L,0,0,17982,N
H2MS04225,MS,04,FALSE,"Moore, Matt  #",D,0,0,82344,N
H2MT00021,MT,00,FALSE,"Wilmer, Franke",D,14836,0,0,N
H2MT00047,MT,00,FALSE,"Gillan, Kim",D,25077,0,204939,N
H2MT00054,MT,00,FALSE,"Strohmaier, Dave",D,11366,0,0,N
H2MT00062,MT,00,FALSE,"Stutz, Robert",D,2586,0,0,N
H2MT00070,MT,00,FALSE,"Smith, Diane",D,12618,0,0,N
H2MT00088,MT,00,FALSE,"Brosten, Eric",R,21012,0,0,N
H2MT00096,MT,00,FALSE,"Kaiser, David",L,0,0,19333,N
H2MT00104,MT,00,FALSE,"Melkus, Vincent",R,12420,0,0,N
H2MT01060,MT,00,FALSE,"Daines, Steve",R,82843,0,255468,W
H2MT01078,MT,00,FALSE,"Ward, Jason",D,4959,0,0,N
H2NC00018,NC,02,FALSE,"Morris, Toni",D,20431,0,0,N
H2NC01081,NC,03,TRUE,"Jones, Walter B.",R,42644,0,195571,W
H2NC01198,NC,01,FALSE,"DiLauro, Pete",R,0,0,77288,N
H2NC01206,NC,01,FALSE,"Whittacre, Dan",D,20822,0,0,N
H2NC02162,NC,02,FALSE,"Munno, Clement F.",R,2982,0,0,N
H2NC02170,NC,02,FALSE,"Wilkins, Steve",D,24327,0,128973,N
H2NC02188,NC,02,FALSE,"Speer, Richard",R,20099,0,0,N
H2NC02196,NC,02,FALSE,"Holmes, Sonya",R,6535,0,0,N
H2NC02204,NC,02,FALSE,"Irving, Brian",L,0,0,8358,N
H2NC02212,NC,02,FALSE,"Bibbs, Jim",D,3238,0,0,N
H2NC03079,NC,03,FALSE,"Palombo, Frank ",R,19166,0,0,N
H2NC03087,NC,03,FALSE,"Anderson, Erik",D,0,0,114314,N
H2NC04093,NC,04,FALSE,"Allen, Jim",R,10430,0,0,N
H2NC05132,NC,05,FALSE,"Motsinger, Elisabeth",D,38512,0,148252,N
H2NC05140,NC,05,FALSE,"Peller, Bruce G.",D,16716,0,0,N
H2NC06064,NC,06,FALSE,"Flynn, Bill",R,19741,0,0,N
H2NC06072,NC,06,FALSE,"Foriest, Tony",D,0,0,142467,N
H2NC07096,NC,07,FALSE,"Rouzer, David ",R,34647,0,168041,N
H2NC08169,NC,09,FALSE,"Barry, Dan",R,5515,0,0,N
H2NC08177,NC,08,FALSE,"Whitley, John M.",R,8894,0,0,N
H2NC08185,NC,08,FALSE,"Hudson, Richard ",R,21451,10699,160695,W
H2NC08193,NC,08,FALSE,"Steen, Fred F., II ",R,9670,0,0,N
H2NC08201,NC,08,FALSE,"Williams, Marcus W.",D,17393,0,0,N
H2NC08219,NC,08,FALSE,"Blue, Antonio",W,0,0,3990,N
H2NC09050,NC,09,FALSE,"Steinberg, Mike",R,2297,0,0,N
H2NC09068,NC,09,FALSE,"Shaffer, Michael",R,579,0,0,N
H2NC09076,NC,09,FALSE,"Roberts, Jennifer",D,0,0,171503,N
H2NC09084,NC,09,FALSE,"Gauthier, Jon",R,2056,0,0,N
H2NC09092,NC,09,FALSE,"Pendergraph, Jim",R,23401,16902,0,N
H2NC09100,NC,09,FALSE,"Killian, Ric ",R,9691,0,0,N
H2NC09118,NC,09,FALSE,"Peacock, Edwin B., III",R,11336,0,0,N
H2NC09126,NC,09,FALSE,"Dulin, Andy",R,4526,0,0,N
H2NC09134,NC,09,FALSE,"Pittenger, Robert ",R,29999,18982,194537,W
H2NC09142,NC,09,FALSE,"Leonczyk, Ken",R,2047,0,0,N
H2NC09159,NC,09,FALSE,"Lynch, Richard",R,1000,0,0,N
H2NC09167,NC,09,FALSE,"Campbell, Curtis ",L,0,0,9650,N
H2NC10074,NC,10,FALSE,"Fortenberry, Ken H. ",R,15936,0,0,N
H2NC10082,NC,10,FALSE,"Murphy, Timothy",D,9908,0,0,N
H2NC10090,NC,10,FALSE,"Bellamy, Terry Michelle",D,16865,0,0,N
H2NC10108,NC,10,FALSE,"Peterson, Don",R,6337,0,0,N
H2NC11064,NC,11,FALSE,"Bothwell, Cecil",D,19161,0,0,N
H2NC11072,NC,11,FALSE,"Hunt, Jeff",R,13353,0,0,N
H2NC11080,NC,11,FALSE,"Meadows, Mark",R,35733,17520,190319,W
H2NC11098,NC,11,FALSE,"Wingfield, Ethan ",R,10697,0,0,N
H2NC11106,NC,11,FALSE,"Petrella, Chris",R,778,0,0,N
H2NC11114,NC,11,FALSE,"Rogers, Hayden ",D,35518,0,141107,N
H2NC11122,NC,11,FALSE,"Harris, Susan",R,5825,0,0,N
H2NC12021,NC,12,TRUE,"Watt, Mel",D,52968,0,247591,W
H2NC12074,NC,12,FALSE,"Newton, Matt",D,12495,0,0,N
H2NC12179,NC,12,FALSE,"Brosch, Jack ",R,0,0,63317,N
H2NC13110,NC,13,FALSE,"Holding, George ",R,37341,0,210495,W
H2NC13128,NC,13,FALSE,"Coble, Paul Y.",R,29354,0,0,N
H2NC13136,NC,13,FALSE,"Holliday, Bernard A. ",D,22703,0,0,N
H2NC13144,NC,13,FALSE,"Malone, Charles ",D,45865,0,160115,N
H2ND00099,ND,00,FALSE,"Kalk, Brian P.",R,45415,0,0,N
H2ND00115,ND,00,FALSE,"Gulleson, Pam",D,51750,0,131869,N
H2ND00149,ND,00,FALSE,"Olson, Eric",L,655,0,10261,N
H2NE01076,NE,01,FALSE,"Reiman, Korey L.",D,14804,0,81206,N
H2NE01084,NE,01,FALSE,"Way, Robert ",D,8728,0,0,N
H2NE02041,NE,02,FALSE,"Lindstrom, Brett",R,10753,0,0,N
H2NE02058,NE,02,FALSE,"Ewing, John W., Jr.",D,17954,0,129767,N
H2NE02066,NE,02,FALSE,"Heidel, Jack",R,5406,0,0,N
H2NE02074,NE,02,FALSE,"Howard, Gwen",D,11009,0,0,N
H2NE02082,NE,02,FALSE,"Freeman, Glen M.",R,1885,0,0,N
H2NE02090,NE,02,FALSE,"Anderson, Paul ",R,1051,0,0,N
H2NE03023,NE,03,FALSE,"Sullivan, Mark ",D,17500,0,65266,N
H2NE03049,NE,03,FALSE,"Lingenfelter, Bob",R,14297,0,0,N
H2NH01239,NH,01,FALSE,"Clough, Vern",R,1641,0,0,N
H2NH01247,NH,01,FALSE,"Kelly, Brendan",L,0,0,14521,N
H2NH02161,NH,02,FALSE,"Lamare, Dennis",R,4266,0,0,N
H2NH02179,NH,02,FALSE,"Beloin, Gerard",R,1127,0,0,N
H2NH02187,NH,02,FALSE,"Dean, Will",R,2133,0,0,N
H2NH02195,NH,02,FALSE,"Dziedzic, Miroslaw",R,1313,0,0,N
H2NH02203,NH,02,FALSE,"Macia, Hardy",L,0,0,14936,N
H2NJ00031,NJ,05,FALSE,"Castle, Jason",D,6448,0,0,N
H2NJ01096,NJ,01,FALSE,"Tenaglio, Francis X.",D,2797,0,0,N
H2NJ01104,NJ,01,FALSE,"Horton, Gregory W.",R,11189,0,92459,N
H2NJ01112,NJ,01,FALSE,"Reitter, John William",G,0,0,4413,N
H2NJ02037,NJ,02,TRUE,"LoBiondo, Frank A.",R,20551,0,166679,W
H2NJ02128,NJ,02,FALSE,"Assad, Mike ",R,2914,0,0,N
H2NJ02136,NJ,02,FALSE,"Hughes, Viola",D,3971,0,0,N
H2NJ02144,NJ,02,FALSE,"Shober, Cassandra",D,9810,0,116463,N
H2NJ02151,NJ,02,FALSE,"Lukens, Charles",C,0,0,1329,N
H2NJ02169,NJ,02,FALSE,"Faralli, Frank, Jr.",C,0,0,892,N
H2NJ02177,NJ,02,FALSE,"Ordille, John",L,0,0,2699,N
H2NJ02185,NJ,02,FALSE,"Bowen, David W., Sr.",T,0,0,1010,N
H2NJ03183,NJ,03,FALSE,"Adler, Shelley",D,15176,0,145509,N
H2NJ03191,NJ,03,FALSE,"Forchion, Robert Edward",L,0,0,1956,N
H2NJ03209,NJ,03,FALSE,"Witterschein, Robert",N,0,0,530,N
H2NJ03217,NJ,03,FALSE,"Dennick, Christopher G., Jr.",N,0,0,280,N
H2NJ03225,NJ,03,FALSE,"Lavergne, Frederick John",N,0,0,770,N
H2NJ04165,NJ,04,TRUE,"Smith, Christopher H.",R,21520,0,195146,W
H2NJ04173,NJ,04,FALSE,"McGowan, Terrence",R,4209,0,0,N
H2NJ05014,NJ,11,TRUE,"Frelinghuysen, Rodney P.",R,30831,0,182239,W
H2NJ05261,NJ,05,FALSE,"Cino, Michael J.",R,2107,0,0,N
H2NJ05279,NJ,05,FALSE,"Sare, Diane",D,1925,0,0,N
H2NJ05287,NJ,05,FALSE,"Gussen, Adam",D,10208,0,130102,N
H2NJ05295,NJ,05,FALSE,"Somer, Bonnie",R,1511,0,0,N
H2NJ06160,NJ,06,FALSE,"Lyden, Mac Dara",I,0,0,830,N
H2NJ06194,NJ,06,FALSE,"Cullari, Ernesto",R,3277,0,0,N
H2NJ07176,NJ,07,FALSE,"Breen, Dennis A.",I,0,0,4520,N
H2NJ07184,NJ,07,FALSE,"McKnight, Patrick",L,0,0,4081,N
H2NJ08208,NJ,08,FALSE,"Karczewski, Maria",R,2981,0,31767,N
H2NJ08216,NJ,08,FALSE,"DeLuca, Stephen",R,0,0,1710,N
H2NJ08224,NJ,08,FALSE,"Olivera, Pablo",U,0,0,1625,N
H2NJ09107,NJ,09,FALSE,"Boteach, Shmuley",R,5364,0,55094,N
H2NJ09115,NJ,09,FALSE,"Castillo, Hector L.",R,2623,0,0,N
H2NJ09123,NJ,09,FALSE,"Smith, E. David",A,0,0,1138,N
H2NJ09131,NJ,09,FALSE,"Woolsey, Jeanette",C,0,0,1082,N
H2NJ10139,NJ,10 - UNEXPIRED TERM,FALSE,"Rice, Ronald C.",D,23874,0,0,N
H2NJ10147,NJ,10 - FULL TERM,FALSE,"Gill, Nia H.",D,10207,0,0,N
H2NJ10154,NJ,10 - UNEXPIRED TERM,FALSE,"Payne, Donald M., Jr.",D,70934,0,367848,W
H2NJ10162,NJ,10 - UNEXPIRED TERM,FALSE,"Smith, Wayne",D,3674,0,0,N
H2NJ10170,NJ,10 - FULL TERM,FALSE,"Flynn, Dennis R.",D,779,0,0,N
H2NJ10188,NJ,10 - FULL TERM,FALSE,"Kelemen, Brian C.",R,2095,0,24271,N
H2NJ10196,NJ,10 - FULL TERM,FALSE,"Erickson, Mick",L,0,0,1227,N
H2NJ11111,NJ,11,FALSE,"Arvanites, John",D,13387,0,123935,N
H2NJ11129,NJ,11,FALSE,"Berlin, Barry",O,0,0,3725,N
H2NJ12119,NJ,12,FALSE,"Beck, Eric A.",R,9361,0,80907,N
H2NJ13083,NJ,06,FALSE,"Flynn, Len",L,0,0,1392,N
H2NJ13141,NJ,08,FALSE,"Shurin, Michael J.",D,3808,0,0,N
H2NM01102,NM,01,FALSE,"Griego, Eric G.",D,16702,0,0,N
H2NM01110,NM,01,FALSE,"Chavez, Martin J. ",D,11895,0,0,N
H2NM01128,NM,01,FALSE,"Arnold-Jones, Janice E.",R,26198,0,112473,N
H2NM02126,NM,02,TRUE,"Pearce, Steve",R,29911,0,113180,W
H2NM02175,NM,02,FALSE,"Erhard, Evelyn Madrid",D,24175,0,92162,N
H2NM03132,NM,03,FALSE,"Newton, Frederick L.",R,11340,0,0,N
H2NM03157,NM,03,FALSE,"Byrd, Jefferson L.",R,13055,0,97616,N
H2NV00035,NV,03,FALSE,"Oceguera, John",D,7966,0,116823,N
H2NV01181,NV,01,FALSE,"Landsberger, Brian ",R,1800,0,0,N
H2NV01199,NV,01,FALSE,"Rodrigues, Miguel ""Mike""",R,1163,0,0,N
H2NV01207,NV,01,FALSE,"Edwards, Chris",R,4786,0,56521,N
H2NV01215,NV,01,FALSE,"Guss, Charmaine",R,1534,0,0,N
H2NV01223,NV,01,FALSE,"Peters, Herb",R,643,0,0,N
H2NV01231,NV,01,FALSE,"Pojunis, William ""Bill""",L,0,0,4645,N
H2NV01256,NV,01,FALSE,"Vaughan, Stan ",I,0,0,4145,N
H2NV02387,NV,04,FALSE,"Zeller, Sid",R,252,0,0,N
H2NV02395,NV,02,TRUE,"Amodei, Mark E.",R,0,0,162213,W
H2NV02452,NV,02,FALSE,"Haines, Michael L.",I,0,0,11166,N
H2NV02478,NV,02,FALSE,"Koepnick, Samuel",D,8865,0,102019,N
H2NV02486,NV,02,FALSE,"Rodriguez, Xio",D,7405,0,0,N
H2NV03096,NV,03,FALSE,"Haning, James Franklin, II",D,736,0,0,N
H2NV03104,NV,03,FALSE,"Frye, Stephen H.",D,2659,0,0,N
H2NV03112,NV,03,FALSE,"Holder, Jesse ""Jake"" ",D,2099,0,0,N
H2NV03120,NV,03,FALSE,"Jones, Tom",I,0,0,5600,N
H2NV03138,NV,03,FALSE,"Murphy, Jim",I,0,0,12856,N
H2NV03146,NV,03,FALSE,"Sakura, Gerald ""Jerry""",D,989,0,0,N
H2NV04011,NV,04,FALSE,"Horsford, Steven A. ",D,0,0,120501,W
H2NV04029,NV,04,FALSE,"Schwartz, Dan",R,2728,0,0,N
H2NV04037,NV,04,FALSE,"Cegavske, Barbara",R,6674,0,0,N
H2NV04045,NV,04,FALSE,"Tarkanian, Danny",R,7605,0,101261,N
H2NV04052,NV,04,FALSE,"Anderson, Diana",R,607,0,0,N
H2NV04060,NV,04,FALSE,"Delarosa, Mike",R,370,0,0,N
H2NV04078,NV,04,FALSE,"Hill, Kiran",R,666,0,0,N
H2NY00010,NY,07,TRUE,"Velazquez, Nydia M.",D,17208,0,143930,W
H2NY00036,NY,27,TRUE,"Hochul, Kathy C.",D,0,0,156219,N
H2NY00051,NY,19,FALSE,"Schreibman, Julian",D,6653,0,134295,N
H2NY01067,NY,01,TRUE,"Bishop, Timothy H.",D,0,0,146179,W
H2NY02081,NY,02,FALSE,"Falcone, Vivianne C.",D,0,0,100545,N
H2NY03089,NY,02,TRUE,"King, Peter T.",R,0,0,142309,W
H2NY03121,NY,03,FALSE,"McDermott, Michael",L,0,0,1644,N
H2NY05084,NY,05,FALSE,"Jennings, Allan W., Jr.",R,1972,0,17875,N
H2NY05092,NY,05,FALSE,"Marthone, Joseph R.",D,1327,0,0,N
H2NY05100,NY,05,FALSE,"Wark, Catherine",L,0,0,1345,N
H2NY06108,NY,05,FALSE,"Scala, Mike",D,1694,0,0,N
H2NY06116,NY,06,FALSE,"Meng, Grace  #",D,14825,0,111501,W
H2NY06124,NY,06,FALSE,"Crowley, Elizabeth S.",D,4606,0,0,N
H2NY06140,NY,06,FALSE,"Mittman, Robert",D,1462,0,0,N
H2NY06157,NY,06,FALSE,"Halloran, Daniel J.",R,0,0,50846,N
H2NY07056,NY,07,FALSE,"Murray, James",C,0,0,7971,N
H2NY08120,NY,08,FALSE,"Bellone, Alan S.",R,0,0,17650,N
H2NY08138,NY,08,FALSE,"Beavan, Colin M.",G,0,0,2441,N
H2NY09102,NY,06,FALSE,"Lancman, Rory I.  #",D,7089,0,0,N
H2NY09110,NY,09,FALSE,"Cavanagh, Daniel J.",R,0,0,24164,N
H2NY09128,NY,09,FALSE,"Morgan, Vivia M.",G,0,0,2991,N
H2NY10092,NY,08,FALSE,"Jeffries, Hakeem S.",D,28271,0,184039,W
H2NY10100,NY,10,FALSE,"Chan, Michael W.",R,0,0,39413,N
H2NY11116,NY,09,FALSE,"Kinard, Sylvia G.",D,1993,0,0,N
H2NY12130,NY,07,FALSE,"O'Connor, Daniel J.",D,1351,0,0,N
H2NY12148,NY,07,FALSE,"Dilan, Erik Martin",D,10408,0,0,N
H2NY12155,NY,12,FALSE,"Wight, Christopher R.",R,0,0,46841,N
H2NY13062,NY,11,FALSE,"Bardel, Henry J.",G,0,0,1939,N
H2NY13088,NY,11,FALSE,"Murphy, Mark S.",D,0,0,92430,N
H2NY13096,NY,13,FALSE,"Espaillat, Adriano",D,18101,0,0,N
H2NY13104,NY,13,FALSE,"Liatos, Deborah O.",S,0,0,5548,N
H2NY14037,NY,12,TRUE,"Maloney, Carolyn B.",D,0,0,194370,W
H2NY15109,NY,13,FALSE,"Williams, Clyde Edward, Jr.",D,4266,0,0,N
H2NY16057,NY,16,FALSE,"McLaughlin, Joseph",R,0,0,53935,N
H2NY17071,NY,10,TRUE,"Nadler, Jerrold L.",D,0,0,165743,W
H2NY17139,NY,17,FALSE,"Carvin, Joe",R,4225,0,91899,N
H2NY17147,NY,17,FALSE,"Morganthaler, Francis E.",W,0,0,2771,N
H2NY18061,NY,18,FALSE,"Weissman, Larry  #",W,0,0,0,N
H2NY19077,NY,18,FALSE,"Becker, Richard H. ",D,5036,0,0,N
H2NY19085,NY,18,FALSE,"Alexander, Matthew C.",D,1857,0,0,N
H2NY19093,NY,18,FALSE,"Wilson, Thomas",D,356,0,0,N
H2NY19101,NY,18,FALSE,"Jackson, Duane",D,780,0,0,N
H2NY20091,NY,19,FALSE,"Tyner, Joel",D,4657,0,0,N
H2NY21099,NY,20,FALSE,"Dieterich, Robert J.",R,0,0,93778,N
H2NY21107,NY,21,FALSE,"Hassig, Donald L.",G,0,0,4174,N
H2NY22113,NY,23,FALSE,"Shinagawa, Nate",D,6162,0,127535,N
H2NY22121,NY,23,FALSE,"Burke, Leslie Danks",D,4246,0,0,N
H2NY22139,NY,18,FALSE,"Maloney, Sean Patrick  #",D,7493,0,143845,W
H2NY22147,NY,22,FALSE,"Lamb, Dan",D,0,0,102080,N
H2NY22154,NY,22,FALSE,"Kicinski, Michael J., Sr.",R,4314,0,0,N
H2NY23095,NY,21,FALSE,"Greene, Kellie A.",R,3847,0,0,N
H2NY23103,NY,23,FALSE,"Dobson, Melissa K.",D,1033,0,0,N
H2NY24119,NY,24,FALSE,"Rozum, Ursula E.",G,0,0,22670,N
H2NY25074,NY,25,FALSE,"Brooks, Maggie",R,0,0,133389,N
H2NY26171,NY,26,FALSE,"Madigan, Michael H.",R,0,0,71666,N
H2OH01020,OH,01,FALSE,"Berns, Jim",L,140,0,9674,N
H2OH01152,OH,01,FALSE,"Noble, Queen",L,21,0,0,N
H2OH01160,OH,01,FALSE,"Kantzler, Malcolm",D,4505,0,0,N
H2OH02077,OH,08,FALSE,"Condit, James J., Jr.",W,0,0,62,N
H2OH02085,OH,02,FALSE,"Wenstrup, Brad",R,42482,0,194299,W
H2OH02093,OH,02,FALSE,"Kundrata, Fred",R,2999,0,0,N
H2OH02101,OH,02,FALSE,"Brush, Tony",R,4275,0,0,N
H2OH02119,OH,02,FALSE,"Green, Joe",W,29,0,0,N
H2OH03067,OH,10,TRUE,"Turner, Mike",R,65574,0,208201,W
H2OH03117,OH,03,FALSE,"Celeste, Ted",D,4895,0,0,N
H2OH03125,OH,03,FALSE,"Beatty, Joyce",D,15848,0,201921,W
H2OH03133,OH,03,FALSE,"Tyson, Priscilla R.",D,6244,0,0,N
H2OH03141,OH,03,FALSE,"Long, Chris",R,16711,0,77903,N
H2OH03158,OH,03,FALSE,"Ehrbar, Richard",L,674,0,9462,N
H2OH03166,OH,03,FALSE,"Brown, Jeff",W,0,0,5,N
H2OH04131,OH,04,FALSE,"Slone, Jim",D,23341,0,114214,N
H2OH04149,OH,04,FALSE,"Kalla, Chris",W,25,0,16141,N
H2OH05021,OH,05,FALSE,"Zimmann, Angela",D,25530,0,137806,N
H2OH05039,OH,05,FALSE,"Eberly, Eric",L,338,0,12558,N
H2OH06086,OH,06,FALSE,"Adulewicz, Cas",D,8117,0,0,N
H2OH06102,OH,06,FALSE,"Smith, Victor",R,10888,0,0,N
H2OH07167,OH,07,FALSE,"Healy-Abrams, Joyce R.",D,22486,0,137708,N
H2OH08074,OH,08,FALSE,"Lewis, David",R,13733,0,0,N
H2OH09031,OH,09,TRUE,"Kaptur, Marcy",D,42902,0,217775,W
H2OH09114,OH,09,FALSE,"Wurzelbacher, Samuel J.",R,15166,0,68666,N
H2OH09122,OH,09,FALSE,"Kraus, Steven W.",R,14323,0,0,N
H2OH09130,OH,09,FALSE,"Veysey, Graham",D,2900,0,0,N
H2OH09148,OH,09,FALSE,"Stipe, Sean P.",L,170,0,11725,N
H2OH10211,OH,10,FALSE,"Breen, Edward Focke",R,1839,0,0,N
H2OH10237,OH,10,FALSE,"Steele, Ryan",D,1644,0,0,N
H2OH10245,OH,10,FALSE,"Van Allen, Mack",D,1530,0,0,N
H2OH12068,OH,03,FALSE,"Fitrakis, Bob",G,182,0,6388,N
H2OH12092,OH,12,FALSE,"Yarbrough, Bill",R,20610,0,0,N
H2OH12100,OH,12,FALSE,"Reese, Jim",D,14312,0,134614,N
H2OH13199,OH,13,FALSE,"Agana, Marisha G.",R,27754,0,88120,N
H2OH14056,OH,14,FALSE,"Robinson, Erick Donald",W,0,0,0,N
H2OH14064,OH,14,FALSE,"Joyce, David P.  #",R,0,0,183660,W
H2OH14072,OH,14,FALSE,"Winfield, Steven T.",W,0,0,0,N
H2OH14080,OH,14,FALSE,"Zurbrugg, Aaron J.",W,0,0,6,N
H2OH15087,OH,15,FALSE,"Lang, Pat",D,16483,0,128188,N
H2OH15095,OH,15,FALSE,"Wharton, Scott",D,12599,0,0,N
H2OH15103,OH,15,FALSE,"Chope, Charles",R,8404,0,0,N
H2OH17109,OH,13,TRUE,"Ryan, Tim",D,56670,0,235492,W
H2OH21036,OH,11,FALSE,"Henley, Gerald C.",D,4570,0,0,N
H2OK01093,OK,01,TRUE,"Sullivan, John",R,24058,0,0,N
H2OK01143,OK,01,FALSE,"Brindenstine, Jim",R,28055,0,181084,W
H2OK01150,OK,01,FALSE,"Olson, John",D,0,0,91421,N
H2OK02083,OK,02,FALSE,"Mullin, Markwayne",R,12008,12059,143701,W
H2OK02091,OK,02,FALSE,"Faught, George",R,6582,9167,0,N
H2OK02109,OK,02,FALSE,"Rowe, Dustin",R,2871,0,0,N
H2OK02117,OK,02,FALSE,"Wood, Dakota",R,3479,0,0,N
H2OK02125,OK,02,FALSE,"Thompson, Dwayne",R,901,0,0,N
H2OK02133,OK,02,FALSE,"Herriman, Wayne",D,28632,18926,0,N
H2OK02141,OK,02,FALSE,"Pettigrew, Wayne",R,2479,0,0,N
H2OK02158,OK,02,FALSE,"Wallace, Rob",D,31793,25105,96081,N
H2OK02166,OK,02,FALSE,"Everett, Earl E.",D,8484,0,0,N
H2OK02174,OK,02,FALSE,"Fulks, Michael G.",I,0,0,10830,N
H2OK03081,OK,03,FALSE,"Murray, Timothy Ray",D,9252,0,53472,N
H2OK03099,OK,03,FALSE,"Stump, William Craig",R,4492,0,0,N
H2OK03107,OK,03,FALSE,"Sanders, William M.",I,0,0,12787,N
H2OK04055,OK,04,TRUE,"Cole, Tom",R,22840,0,176740,W
H2OK04139,OK,04,FALSE,"Bebo, Donna Marie",D,11935,0,71846,N
H2OK04147,OK,04,FALSE,"Caissie, Gary D.",R,3195,0,0,N
H2OK05144,OK,05,FALSE,"Martin, Pat",I,0,0,5394,N
H2OR01133,OR,01,TRUE,"Bonamici, Suzanne",D,57146,0,197845,W
H2OR01190,OR,01,FALSE,"Morgan, Delinda ",R,18996,0,109699,N
H2OR01208,OR,01,FALSE,"Michaels, Lisa ",R,14274,0,0,N
H2OR01216,OR,01,FALSE,"Reynolds, Steven",L,0,0,15009,N
H2OR01232,OR,01,FALSE,"Ekstrom, Bob",C,0,0,8918,N
H2OR03097,OR,03,FALSE,"Broadnax, Woodrow",P,0,0,13159,N
H2OR03105,OR,03,FALSE,"Green, Ronald ",R,14844,0,70325,N
H2OR03113,OR,03,FALSE,"Cline, Michael",L,0,0,6640,N
H2OR04061,OR,04,FALSE,"Robinson, Matthew L.",D,7665,0,0,N
H2OR04079,OR,04,FALSE,"Huntting, Chuck",L,0,0,6205,N
H2OR05167,OR,05,FALSE,"Bowerman, Karen",R,16174,0,0,N
H2OR05175,OR,05,FALSE,"Baldwin, Raymond",C,0,0,3600,N
H2PA02055,PA,02,TRUE,"Fattah, Chaka",D,87620,0,318176,W
